Time Period,Bank credit,Securities in bank credit,Treasury and agency securities,Treasury and agency securities: Mortgage-backed securities (MBS),Treasury and agency securities: Non-MBS,Other securities,Other securities: Mortgage-backed securities,Other securities: Non-MBS,Loans and leases in bank credit,Commercial and industrial loans,Real estate loans,Real estate loans: Residential real estate loans,Real estate loans: Residential real estate loans: Revolving home equity loans,Real estate loans: Residential real estate loans: Closed-end residential loans,Real estate loans: Commercial real estate loans,Real estate loans: Commercial real estate loans: Construction and land development loans,Real estate loans: Commercial real estate loans: Secured by farmland,Real estate loans: Commercial real estate loans: Secured by multifamily properties,Real estate loans: Commercial real estate loans: Secured by nonfarm nonresidential properties,Consumer loans,Consumer loans: Credit cards and other revolving plans,Consumer loans: Other consumer loans,Consumer loans: Other consumer loans: Automobile loans,Consumer loans: Other consumer loans: All other consumer loans,Other loans and leases: All other loans and leases,Other loans and leases: All other loans and leases: Loans to nondepository financial institutions,Other loans and leases: All other loans and leases: Other loans not elsewhere classified,LESS: Allowance for loan and lease losses,Cash assets,Total fed funds sold and securities purchased under agreements to resell,Loans to commercial banks,Other assets,Total assets,Deposits,Large time deposits,Other deposits,Borrowings,Net due to related foreign offices,Other liabilities,Total liabilities,Residual (assets less liabilities)
1986-02,378333.4,164519.4,113203,,,51316.4,,,213814,74859.2,91190.2,,,,,,,,,9897.2,,,,,37867.5,,,,18854.1,,-4317,-3947.1,393897.4,344587.7,,261480.7,10226.7,,52422,406019.1,-12121.7
1986-03,378682.2,163469.9,112444.3,,,51025.6,,,215212.3,75045.7,92199.2,,,,,,,,,10396.5,,,,,37570.8,,,,18848.8,,-4255.8,-3676.4,394760.2,345473.6,,262847.3,8774.3,,55126.3,406113.5,-11353.2
1986-04,380864.7,164441.4,113456.5,,,50984.9,,,216423.3,75243.9,93206.9,,,,,,,,,10733.5,,,,,37239,,,,18949.4,,-4129.9,-3540.4,397524.8,347117.8,,264617.9,10057.5,,60282,414551.8,-17026.9
1986-05,382146.5,164688.7,113949.5,,,50739.1,,,217457.8,75599.1,94425.1,,,,,,,,,10866.2,,,,,36567.4,,,,19195.2,,-4094.9,-3809.7,398500.5,346760.4,,265577.5,11623.6,,62052.9,416542,-18041.5
1986-06,384711.7,164359.6,113484.1,,,50875.5,,,220352.1,76236.1,95694.5,,,,,,,,,10901,,,,,37520.6,,,,19577.1,,-3938.2,-3844.2,401384.1,351735.2,,270279.1,10911.7,,53679.1,412299.7,-10915.6
1986-07,388153,166602.2,115438.4,,,51163.8,,,221550.8,76238.6,97312.7,,,,,,,,,10788.6,,,,,37210.8,,,,19456.8,,-3971.7,-3825.3,404919.2,354761.3,,272529.7,11303.7,,52458.1,413331.4,-8412.2
1986-08,392220.2,168883.2,116850,,,52033.1,,,223337.1,76404.3,98836.7,,,,,,,,,10643.5,,,,,37452.6,,,,19988.3,,-4139,-3857.5,409522.8,357618.6,,274953.5,13296.8,,75697.9,438532.9,-29010.1
1986-09,395387.9,170706.1,118461.4,,,52244.7,,,224681.9,76678.7,100390.6,,,,,,,,,10381,,,,,37231.5,,,,20182.5,,-4280.3,-3909.4,412503.3,359997.2,,277208.3,14454.9,,63189.7,428791,-16287.7
1986-10,395958.8,171439.9,119360.9,,,52079,,,224518.9,76666,101922.9,,,,,,,,,10977.3,,,,,34952.8,,,,20563.5,,-4269.3,-3305.6,414218.9,361546.8,,279333.8,12407.4,,60202.8,427771.3,-13552.4
1986-11,399590.5,171686.7,121120.8,,,50565.9,,,227903.8,77312,103345.3,,,,,,,,,10735.7,,,,,36510.8,,,,20836.9,,-4345.7,-3501.4,417280.5,365170,,282108.8,13108.1,,58541.9,433723.1,-16442.6
1986-12,403949.9,171630.2,122068.9,,,49561.4,,,232319.7,79046.5,105907.3,,,,,,,,,10585.6,,,,,36780.4,,,,20848,,-4239.9,-3376.4,422152.7,369791.8,,286507.9,16257.7,,54951.4,443016.7,-20864
1987-01,407176.3,172425.4,123575.6,,,48849.8,,,234750.9,79520,108630.4,,,,,,,,,10265.7,,,,,36334.9,,,,20108.6,,-4064.1,-3788.7,424550.8,370468.1,,286908.1,13691.7,,58477.1,442299.3,-17748.5
1987-02,410370.6,173764.4,125075.1,,,48689.3,,,236606.2,79226.5,110015.9,,,,,,,,,10921.1,,,,,36442.8,,,,21175.4,,-4249.6,-3984.1,428178.1,372859.3,,288794.5,12451.2,,57192.8,440218.3,-12040.2
1987-03,410274,171909.6,123289.9,,,48619.7,,,238364.4,79308.8,111652,,,,,,,,,11385.3,,,,,36018.3,,,,20962.8,,-4352.1,-3857.7,427656.1,373957.4,,289088.1,11100.3,,52423.4,433315,-5658.8
